datetime,temperature,pressure,humidity,wind_speed,wind_deg,summary
2021-07-18T12:15:21.000Z,6.46,1015,1,0.73,66,Clear
2021-07-18T16:15:15.000Z,6.46,1017,11,0.52,278,Clouds
2021-07-18T20:15:13.000Z,7.57,1015,11,3.26,246,Clouds
2021-07-19T00:15:19.000Z,8.12,1013,15,2.85,251,Clouds
2021-07-19T04:15:15.000Z,7.01,1015,8,0.39,25,Clear
2021-07-19T08:15:21.000Z,6.46,1016,6,0.31,18,Clear
2021-07-19T12:15:16.000Z,5.9,1013,14,1.16,60,Clouds
2021-07-19T16:15:30.000Z,5.9,1015,1,0.24,339,Clear
2021-07-19T20:15:18.000Z,8.68,1013,10,4.3,249,Clear
2021-07-20T00:15:24.000Z,8.68,1012,17,2.98,255,Clouds
2021-07-20T04:15:21.000Z,7.57,1014,4,0.97,260,Clear
2021-07-20T08:15:23.000Z,7.01,1014,12,0.31,9,Clouds
2021-07-20T12:15:15.000Z,6.46,1012,79,0.84,40,Clouds
2021-07-20T16:15:20.000Z,6.46,1014,16,0.44,275,Clouds
2021-07-20T20:15:30.000Z,8.68,1013,5,4.24,248,Clear
2021-07-21T00:15:16.000Z,8.68,1013,0,3.35,249,Clear
2021-07-21T04:15:17.000Z,7.57,1015,5,0.48,348,Clear
2021-07-21T08:15:19.000Z,17.37,1015,4,0.15,282,Clear
2021-07-21T12:15:18.000Z,7.01,1014,43,0.11,106,Clouds
2021-07-21T16:15:21.000Z,7.01,1015,1,0.72,258,Clear
2021-07-21T20:15:16.000Z,12.14,1014,0,3.88,247,Clear
2021-07-22T00:15:18.000Z,8.12,1013,1,2.98,249,Clear
2021-07-22T04:15:17.000Z,8.33,1016,20,0.77,269,Clouds
2021-07-22T08:15:20.000Z,16.97,1017,5,0.52,43,Clear
2021-07-22T12:15:14.000Z,16.25,1015,1,0.85,43,Clear
2021-07-22T16:15:19.000Z,18.91,1017,1,0.67,280,Clear
2021-07-22T20:15:19.000Z,10.3,1016,1,3.8,246,Clear
2021-07-23T00:15:22.000Z,11.89,1014,8,3.35,252,Clear
2021-07-23T04:15:17.000Z,7.77,1017,8,0.95,41,Clear
2021-07-23T08:15:19.000Z,7.22,1017,3,0.75,45,Clear
2021-07-23T12:15:17.000Z,6.79,1016,2,1.6,54,Clear
2021-07-23T16:15:19.000Z,7.22,1017,3,0.77,11,Clear
2021-07-23T20:15:15.000Z,8.12,1015,2,4.77,247,Clear
2021-07-24T00:15:17.000Z,20.61,1014,1,3.36,253,Clear
2021-07-24T04:15:15.000Z,16.71,1018,6,1,265,Clear
